1629224842,3.98,4.05
1629224853,3.97,4.05
1629224876,3.97,4.05
1629224881,3.97,4.04
1629224895,3.98,4.05
1629224906,3.96,4.04
1629224923,3.97,4.04
1629224934,3.97,4.04
1629224949,3.97,4.04
1629224960,3.95,4.03
1629224985,3.97,4.04
1629224996,3.94,4.02
1629225009,3.96,4.04
1629225020,3.95,4.02
1629225051,3.94,4.02
1629225063,3.96,4.04
1629225074,3.95,4.02
1629225085,3.96,4.04
1629225096,3.95,4.03
1629225107,3.95,4.03
1629225118,3.95,4.03
1629225129,3.95,4.03
1629225140,3.95,4.03
1629225151,3.95,4.02
1629225162,3.95,4.03
1629225192,3.95,4.03
1629225244,3.94,4.02
1629225255,3.93,4.01
1629225277,3.94,4.02
1629225289,3.93,4.01
1629225300,3.94,4.02
1629225311,3.93,4.01
1629225322,3.93,4.01
1629225333,3.94,4.02
1629225344,3.93,4.00
1629225355,3.94,4.02
1629225373,3.93,4.01
1629225384,3.91,3.99
1629225396,3.94,4.01
1629225407,3.92,4.00
1629225419,3.93,4.01
1629225430,3.93,4.00
1629225465,3.93,4.01
1629225477,3.91,3.99
1629225499,3.93,4.01
1629225510,3.91,3.99
1629225530,3.93,4.00
1629225541,3.92,4.00
1629225559,3.93,4.00
1629225570,3.92,4.00
1629225583,3.93,4.00
1629225594,3.91,3.99
1629225606,3.92,4.00
1629225617,3.91,3.99
1629225628,3.92,4.00
1629225639,3.92,4.00
1629225650,3.92,4.00
1629225661,3.92,4.00
1629225672,3.92,4.00
1629225683,3.92,3.99
1629225694,3.91,3.99
1629225705,3.92,4.00
1629225716,3.91,3.99
1629225727,3.91,3.99
1629225738,3.90,3.98
1629225749,3.91,3.99
1629225760,3.91,3.99
1629225771,3.91,3.99
1629225782,3.91,3.99
1629225794,3.90,3.98
1629225805,3.90,3.98
1629225816,3.89,3.97
1629225827,3.90,3.98
1629225838,3.90,3.98
1629225849,3.91,3.99
1629225860,3.90,3.98
1629225871,3.90,3.98
1629225882,3.90,3.98
1629225893,3.90,3.98
1629225904,3.90,3.98
1629225915,3.90,3.98
1629225926,3.90,3.98
1629225937,3.90,3.98
1629225948,3.89,3.97
1629225959,3.88,3.96
1629225970,3.89,3.97
1629225981,3.89,3.97
1629225992,3.89,3.97
1629226003,3.89,3.97
1629226014,3.89,3.97
1629226025,3.89,3.97
1629226037,3.89,3.97
1629226048,3.89,3.97
1629226059,3.89,3.97
1629226070,3.90,3.98
1629226080,3.88,3.96
1629226091,3.89,3.97
1629226102,3.87,3.96
1629226113,3.89,3.97
1629226124,3.89,3.97
1629226135,3.89,3.97
1629226146,3.89,3.97
1629226157,3.88,3.96
1629226168,3.88,3.96
1629226179,3.87,3.95
1629226190,3.88,3.96
1629226202,3.87,3.95
1629226213,3.87,3.95
1629226223,3.87,3.95
1629226234,3.88,3.96
1629226245,3.88,3.96
1629226256,3.86,3.94
1629226267,3.87,3.95
1629226278,3.87,3.95
1629226289,3.87,3.95
1629226300,3.87,3.95
1629226311,3.87,3.95
1629226322,3.87,3.95
1629226333,3.87,3.95
1629226344,3.86,3.94
1629226355,3.87,3.95
1629226366,3.85,3.94
1629226377,3.87,3.95
1629226388,3.86,3.94
1629226399,3.86,3.94
1629226411,3.86,3.94
1629226422,3.87,3.95
1629226432,3.87,3.95
1629226444,3.85,3.94
1629226455,3.86,3.94
1629226466,3.86,3.95
1629226477,3.87,3.95
1629226488,3.87,3.95
1629226499,3.85,3.94
1629226510,3.86,3.95
1629226521,3.86,3.94
1629226532,3.86,3.94
1629226543,3.86,3.94
1629226554,3.85,3.93
1629226565,3.85,3.93
1629226576,3.86,3.94
1629226587,3.85,3.93
1629226598,3.86,3.94
1629226609,3.86,3.94
1629226620,3.85,3.94
1629226631,3.86,3.94
1629226642,3.85,3.93
1629226653,3.84,3.93
1629226664,3.85,3.93
1629226676,3.85,3.94
1629226687,3.85,3.93
1629226698,3.85,3.93
1629226709,3.85,3.93
1629226720,3.84,3.92
1629226731,3.85,3.93
1629226742,3.84,3.93
1629226753,3.83,3.92
1629226764,3.84,3.93
1629226775,3.84,3.92
1629226786,3.84,3.93
1629226797,3.84,3.92
1629226808,3.84,3.92
1629226819,3.83,3.92
1629226831,3.84,3.93
1629226842,3.84,3.93
1629226852,3.84,3.92
1629226863,3.83,3.91
1629226875,3.84,3.92
1629226886,3.83,3.91
1629226896,3.84,3.92
1629226907,3.83,3.92
1629226918,3.83,3.92
1629226929,3.84,3.92
1629226940,3.83,3.92
1629226952,3.83,3.91
1629226963,3.82,3.90
1629226974,3.84,3.92
1629226985,3.82,3.90
1629226996,3.82,3.91
1629227007,3.82,3.91
1629227018,3.84,3.92
1629227029,3.82,3.91
1629227040,3.82,3.90
1629227051,3.82,3.90
1629227062,3.83,3.91
1629227073,3.82,3.90
1629227084,3.83,3.91
1629227095,3.83,3.91
1629227106,3.83,3.91
1629227117,3.83,3.91
1629227128,3.82,3.91
1629227138,3.83,3.91
1629227149,3.82,3.90
1629227160,3.82,3.90
1629227171,3.82,3.90
1629227183,3.81,3.89
1629227194,3.81,3.90
1629227205,3.81,3.89
1629227216,3.81,3.89
1629227227,3.82,3.90
1629227238,3.81,3.90
1629227249,3.81,3.90
1629227260,3.82,3.90
1629227271,3.81,3.90
1629227282,3.81,3.90
1629227293,3.81,3.90
1629227304,3.82,3.90
1629227315,3.81,3.90
1629227326,3.81,3.90
1629227337,3.81,3.89
1629227348,3.81,3.90
1629227359,3.81,3.90
1629227370,3.81,3.89
1629227381,3.81,3.90
1629227392,3.81,3.90
1629227403,3.81,3.90
1629227414,3.81,3.90
1629227425,3.81,3.90
1629227436,3.80,3.88
1629227447,3.79,3.88
1629227458,3.80,3.89
1629227469,3.80,3.89
1629227481,3.80,3.88
1629227492,3.80,3.88
1629227503,3.80,3.89
1629227514,3.81,3.89
1629227525,3.80,3.88
1629227536,3.81,3.89
1629227547,3.80,3.88
1629227558,3.80,3.88
1629227569,3.80,3.88
1629227580,3.80,3.88
1629227591,3.78,3.87
1629227602,3.79,3.87
1629227613,3.80,3.88
1629227624,3.80,3.88
1629227635,3.80,3.88
1629227646,3.79,3.88
1629227657,3.78,3.86
1629227668,3.79,3.87
1629227679,3.79,3.88
1629227690,3.78,3.87
1629227701,3.79,3.87
1629227712,3.77,3.86
1629227723,3.79,3.88
1629227734,3.79,3.88
1629227745,3.78,3.87
1629227756,3.78,3.86
1629227767,3.79,3.88
1629227779,3.78,3.87
1629227790,3.79,3.87
1629227800,3.79,3.87
1629227811,3.78,3.86
1629227823,3.78,3.87
1629227833,3.78,3.87
1629227844,3.78,3.86
1629227855,3.78,3.87
1629227866,3.77,3.86
1629227877,3.78,3.86
1629227888,3.78,3.87
1629227899,3.78,3.86
1629227910,3.78,3.86
1629227921,3.77,3.86
1629227932,3.78,3.87
1629227943,3.78,3.86
1629227954,3.77,3.86
1629227965,3.78,3.87
1629227976,3.77,3.86
1629227987,3.77,3.86
1629227998,3.78,3.86
1629228009,3.77,3.86
1629228020,3.76,3.84
1629228031,3.76,3.85
1629228042,3.76,3.85
1629228053,3.77,3.85
1629228064,3.76,3.85
1629228075,3.76,3.85
1629228086,3.77,3.85
1629228097,3.77,3.86
1629228108,3.76,3.85
1629228120,3.77,3.86
1629228131,3.76,3.85
1629228141,3.77,3.85
1629228153,3.76,3.85
1629228163,3.76,3.85
1629228174,3.76,3.85
1629228185,3.76,3.85
1629228196,3.76,3.84
1629228208,3.76,3.85
1629228219,3.76,3.84
1629228230,3.76,3.84
1629228241,3.76,3.84
1629228252,3.76,3.84
1629228263,3.76,3.84
1629228274,3.76,3.85
1629228285,3.76,3.85
1629228296,3.75,3.83
1629228307,3.74,3.83
1629228318,3.76,3.84
1629228329,3.75,3.84
1629228340,3.75,3.84
1629228351,3.76,3.85
1629228362,3.75,3.84
1629228373,3.75,3.84
1629228384,3.76,3.84
1629228395,3.76,3.84
1629228406,3.76,3.84
1629228417,3.75,3.84
1629228428,3.74,3.83
1629228439,3.76,3.84
1629228450,3.74,3.83
1629228461,3.74,3.83
1629228472,3.74,3.82
1629228483,3.73,3.82
1629228494,3.74,3.83
1629228506,3.75,3.84
1629228517,3.75,3.83
1629228528,3.75,3.84
1629228539,3.75,3.83
1629228550,3.75,3.84
1629228561,3.74,3.83
1629228572,3.74,3.83
1629228583,3.74,3.83
1629228594,3.75,3.84
1629228605,3.75,3.84
1629228616,3.75,3.83
1629228627,3.75,3.83
1629228638,3.74,3.83
1629228650,3.74,3.83
1629228661,3.74,3.82
1629228672,3.74,3.83
1629228683,3.74,3.83
1629228694,3.72,3.81
1629228705,3.73,3.82
1629228716,3.73,3.82
1629228727,3.74,3.83
1629228738,3.74,3.83
1629228749,3.74,3.82
1629228760,3.73,3.82
1629228771,3.74,3.82
1629228782,3.74,3.82
1629228793,3.74,3.82
1629228804,3.74,3.83
1629228815,3.73,3.82
1629228826,3.74,3.82
1629228837,3.73,3.82
1629228848,3.73,3.82
1629228859,3.73,3.82
1629228870,3.73,3.81
1629228881,3.73,3.82
1629228892,3.73,3.82
1629228903,3.73,3.82
1629228914,3.73,3.82
1629228925,3.72,3.81
1629228936,3.73,3.82
1629228947,3.73,3.82
1629228958,3.73,3.82
1629228969,3.72,3.81
1629228980,3.73,3.82
1629228991,3.72,3.81
1629229002,3.73,3.82
1629229013,3.73,3.82
1629229024,3.73,3.81
1629229035,3.73,3.82
1629229046,3.71,3.80
1629229057,3.73,3.81
1629229068,3.71,3.80
1629229079,3.72,3.81
1629229090,3.73,3.81
1629229101,3.73,3.81
1629229113,3.73,3.82
1629229123,3.73,3.82
1629229134,3.72,3.81
1629229145,3.71,3.80
1629229156,3.72,3.80
1629229168,3.72,3.81
1629229179,3.71,3.81
1629229190,3.72,3.81
1629229201,3.71,3.80
1629229212,3.71,3.80
1629229223,3.70,3.79
1629229234,3.72,3.81
1629229245,3.71,3.80
1629229256,3.71,3.80
1629229267,3.71,3.80
1629229278,3.70,3.79
1629229289,3.71,3.80
1629229300,3.71,3.80
1629229311,3.71,3.80
1629229322,3.71,3.80
1629229333,3.71,3.80
1629229344,3.71,3.80
1629229355,3.71,3.80
1629229366,3.71,3.80
1629229377,3.71,3.80
1629229389,3.70,3.79
1629229400,3.71,3.80
1629229411,3.71,3.80
1629229422,3.70,3.79
1629229433,3.71,3.80
1629229444,3.70,3.80
1629229455,3.71,3.80
1629229466,3.71,3.80
1629229477,3.70,3.79
1629229488,3.71,3.80
1629229499,3.70,3.79
1629229510,3.71,3.80
1629229521,3.70,3.79
1629229532,3.71,3.80
1629229543,3.70,3.79
1629229554,3.70,3.79
1629229565,3.70,3.79
1629229576,3.70,3.79
1629229587,3.70,3.79
1629229598,3.69,3.78
1629229608,3.70,3.79
1629229619,3.70,3.79
1629229630,3.70,3.79
1629229641,3.69,3.78
1629229653,3.69,3.78
1629229664,3.69,3.78
1629229675,3.69,3.78
1629229685,3.70,3.79
1629229696,3.70,3.79
1629229707,3.70,3.79
1629229718,3.70,3.79
1629229729,3.69,3.79
1629229740,3.69,3.79
1629229751,3.70,3.79
1629229762,3.68,3.77
1629229773,3.69,3.78
1629229784,3.70,3.79
1629229795,3.70,3.79
1629229806,3.70,3.79
1629229817,3.68,3.77
1629229828,3.69,3.78
1629229839,3.69,3.78
1629229850,3.68,3.77
1629229861,3.70,3.79
1629229872,3.69,3.79
1629229883,3.69,3.79
1629229894,3.69,3.78
1629229906,3.69,3.78
1629229916,3.69,3.78
1629229927,3.69,3.78
1629229938,3.69,3.79
1629229949,3.68,3.77
1629229961,3.69,3.79
1629229972,3.68,3.77
1629229983,3.69,3.78
1629229993,3.69,3.78
1629230005,3.69,3.78
1629230016,3.69,3.78
1629230027,3.69,3.78
1629230038,3.67,3.76
1629230049,3.69,3.78
1629230060,3.67,3.76
1629230071,3.68,3.78
1629230082,3.68,3.78
1629230093,3.68,3.77
1629230104,3.68,3.78
1629230115,3.69,3.78
1629230126,3.67,3.77
1629230137,3.68,3.77
1629230148,3.67,3.76
1629230159,3.68,3.78
1629230170,3.68,3.77
1629230181,3.68,3.77
1629230193,3.68,3.77
1629230204,3.68,3.77
1629230215,3.68,3.77
1629230226,3.68,3.77
1629230237,3.67,3.76
1629230248,3.68,3.77
1629230259,3.68,3.77
1629230270,3.66,3.76
1629230281,3.67,3.77
1629230292,3.67,3.77
1629230303,3.68,3.77
1629230314,3.67,3.77
1629230325,3.68,3.77
1629230336,3.68,3.77
1629230347,3.68,3.77
1629230358,3.67,3.77
1629230369,3.68,3.77
1629230380,3.68,3.77
1629230391,3.68,3.77
1629230402,3.67,3.76
1629230413,3.67,3.76
1629230424,3.68,3.77
1629230435,3.68,3.77
1629230446,3.68,3.77
1629230458,3.67,3.76
1629230469,3.67,3.76
1629230480,3.68,3.77
1629230491,3.67,3.76
1629230502,3.67,3.77
1629230513,3.66,3.76
1629230524,3.66,3.75
1629230535,3.67,3.76
1629230546,3.66,3.76
1629230557,3.66,3.76
1629230568,3.66,3.76
1629230579,3.67,3.76
1629230590,3.67,3.76
1629230601,3.67,3.76
1629230612,3.66,3.76
1629230623,3.66,3.75
1629230634,3.67,3.76
1629230645,3.67,3.76
1629230656,3.66,3.76
1629230667,3.66,3.76
1629230678,3.67,3.76
1629230689,3.66,3.76
1629230700,3.67,3.76
1629230711,3.66,3.76
1629230722,3.67,3.76
1629230733,3.67,3.76
1629230744,3.66,3.75
1629230755,3.66,3.75
1629230766,3.66,3.75
1629230778,3.66,3.76
1629230789,3.66,3.75
1629230799,3.64,3.73
1629230811,3.66,3.75
1629230822,3.65,3.75
1629230832,3.66,3.75
1629230843,3.67,3.76
1629230855,3.66,3.76
1629230866,3.66,3.75
1629230877,3.65,3.74
1629230888,3.66,3.75
1629230898,3.65,3.75
1629230910,3.65,3.75
1629230921,3.65,3.74
1629230932,3.66,3.75
1629230943,3.66,3.75
1629230954,3.66,3.75
1629230965,3.66,3.75
1629230976,3.65,3.75
1629230987,3.66,3.75
1629230998,3.66,3.75
1629231009,3.66,3.75
1629231020,3.66,3.75
1629231031,3.66,3.75
1629231042,3.65,3.74
1629231053,3.64,3.73
1629231064,3.66,3.75
1629231075,3.65,3.75
1629231086,3.65,3.75
1629231097,3.66,3.75
1629231108,3.66,3.75
1629231119,3.66,3.75
1629231130,3.66,3.75
1629231141,3.66,3.75
1629231152,3.66,3.75
1629231163,3.65,3.74
1629231174,3.66,3.75
1629231185,3.64,3.74
1629231196,3.65,3.74
1629231207,3.64,3.74
1629231218,3.65,3.74
1629231229,3.65,3.74
1629231241,3.65,3.75
1629231252,3.65,3.74
1629231263,3.64,3.74
1629231274,3.65,3.74
1629231285,3.65,3.75
1629231295,3.65,3.75
1629231307,3.64,3.73
1629231318,3.65,3.75
1629231329,3.64,3.73
1629231339,3.65,3.75
1629231350,3.65,3.74
1629231362,3.65,3.74
1629231373,3.64,3.73
1629231384,3.64,3.73
1629231395,3.64,3.73
1629231406,3.65,3.74
1629231417,3.64,3.74
1629231428,3.64,3.74
1629231439,3.65,3.74
1629231450,3.64,3.74
1629231461,3.65,3.74
1629231472,3.64,3.73
1629231483,3.65,3.74
1629231494,3.65,3.74
1629231505,3.65,3.74
1629231516,3.64,3.73
1629231527,3.64,3.73
1629231538,3.65,3.74
1629231549,3.65,3.74
1629231560,3.65,3.74
1629231571,3.64,3.73
1629231582,3.65,3.74
1629231593,3.63,3.72
1629231604,3.65,3.74
1629231615,3.65,3.74
1629231626,3.64,3.74
1629231637,3.65,3.74
1629231648,3.63,3.72
1629231659,3.63,3.72
1629231670,3.65,3.74
1629231681,3.65,3.74
1629231692,3.64,3.73
1629231703,3.64,3.73
1629231714,3.64,3.73
1629231725,3.64,3.73
1629231736,3.64,3.73
1629231747,3.64,3.74
1629231758,3.63,3.73
1629231769,3.65,3.74
1629231780,3.65,3.74
1629231792,3.65,3.74
1629231803,3.65,3.74
1629231814,3.63,3.73
1629231825,3.63,3.72
1629231836,3.62,3.72
1629231847,3.63,3.72
1629231858,3.63,3.72
1629231869,3.63,3.73
1629231880,3.64,3.74
1629231891,3.64,3.74
1629231902,3.64,3.74
1629231913,3.64,3.73
1629231924,3.64,3.73
1629231935,3.64,3.73
1629231946,3.64,3.74
1629231957,3.63,3.72
1629231968,3.63,3.73
1629231979,3.63,3.72
1629231990,3.64,3.74
1629232001,3.63,3.72
1629232012,3.64,3.74
1629232023,3.65,3.74
1629232034,3.64,3.73
1629232045,3.63,3.72
1629232056,3.64,3.74
1629232067,3.64,3.73
1629232078,3.64,3.74
1629232089,3.63,3.72
1629232100,3.64,3.74
1629232111,3.63,3.73
1629232122,3.64,3.74
1629232133,3.63,3.73
1629232144,3.64,3.74
1629232155,3.64,3.73
1629232166,3.63,3.72
1629232177,3.64,3.73
1629232188,3.64,3.73
1629232199,3.64,3.73
1629232210,3.64,3.73
1629232221,3.62,3.72
1629232232,3.63,3.72
1629232243,3.64,3.74
1629232254,3.63,3.72
1629232265,3.64,3.73
1629232276,3.63,3.72
1629232287,3.63,3.72
1629232298,3.63,3.72
1629232309,3.64,3.74
1629232320,3.64,3.74
1629232331,3.64,3.73
1629232342,3.64,3.74
1629232353,3.64,3.74
1629232364,3.64,3.73
1629232376,3.64,3.73
1629232386,3.64,3.73
1629232397,3.64,3.74
1629232408,3.64,3.73
1629232419,3.64,3.74
1629232430,3.64,3.74
1629232441,3.64,3.74
1629232452,3.62,3.72
1629232463,3.64,3.74
1629232474,3.64,3.73
1629232485,3.64,3.73
1629232497,3.63,3.72
1629232508,3.64,3.73
1629232519,3.64,3.73
1629232530,3.64,3.73
1629232541,3.63,3.72
1629232552,3.64,3.73
1629232563,3.64,3.73
1629232574,3.64,3.73
1629232585,3.63,3.72
1629232596,3.62,3.71
1629232607,3.64,3.73
1629232618,3.63,3.72
1629232629,3.64,3.73
1629232640,3.64,3.73
1629232651,3.63,3.73
1629232662,3.64,3.73
1629232673,3.64,3.73
1629232684,3.64,3.73
1629232695,3.64,3.73
1629232706,3.64,3.73
1629232717,3.64,3.73
1629232728,3.64,3.73
1629232739,3.64,3.73
1629232750,3.64,3.73
1629232761,3.63,3.72
1629232772,3.63,3.72
1629232783,3.63,3.73
1629232794,3.63,3.73
1629232805,3.63,3.73
1629232816,3.64,3.73
1629232827,3.63,3.73
1629232838,3.61,3.71
1629232849,3.62,3.71
1629232860,3.62,3.72
1629232871,3.64,3.73
1629232882,3.64,3.73
1629232893,3.63,3.72
1629232904,3.62,3.71
1629232916,3.62,3.71
1629232927,3.64,3.73
1629232938,3.63,3.72
1629232949,3.63,3.72
1629232960,3.64,3.73
1629232971,3.62,3.72
1629232982,3.64,3.73
1629232993,3.60,3.70
1629233004,3.62,3.71
1629233015,3.64,3.73
1629233026,3.63,3.73
1629233037,3.63,3.73
1629233048,3.64,3.73
1629233059,3.62,3.72
1629233070,3.61,3.71
1629233081,3.63,3.73
1629233092,3.64,3.73
1629233103,3.63,3.73
1629233114,3.63,3.73
1629233125,3.64,3.73
1629233136,3.62,3.72
1629233147,3.62,3.71
1629233158,3.63,3.73
1629233169,3.64,3.73
1629233180,3.63,3.72
1629233192,3.62,3.72
1629233203,3.63,3.72
1629233214,3.62,3.72
1629233225,3.62,3.72
1629233236,3.61,3.71
1629233247,3.62,3.72
1629233258,3.61,3.71
1629233268,3.63,3.72
1629233280,3.63,3.72
1629233291,3.63,3.72
1629233301,3.63,3.72
1629233312,3.61,3.70
1629233324,3.61,3.70
1629233335,3.61,3.71
1629233346,3.63,3.72
1629233357,3.63,3.72
1629233368,3.61,3.71
1629233379,3.63,3.72
1629233389,3.61,3.71
1629233400,3.60,3.70
1629233411,3.62,3.71
1629233422,3.62,3.72
1629233433,3.61,3.70
1629233444,3.61,3.71
1629233455,3.61,3.71
1629233466,3.61,3.70
1629233478,3.60,3.69
1629233488,3.60,3.69
1629233499,3.60,3.70
1629233511,3.62,3.72
1629233522,3.61,3.71
1629233533,3.61,3.71
1629233544,3.62,3.72
1629233555,3.61,3.70
1629233566,3.60,3.70
1629233577,3.61,3.70
1629233588,3.61,3.71
1629233599,3.61,3.71
1629233610,3.61,3.70
1629233621,3.61,3.71
1629233632,3.61,3.71
1629233643,3.61,3.71
1629233654,3.62,3.71
1629233665,3.61,3.70
1629233676,3.60,3.70
1629233687,3.61,3.70
1629233698,3.61,3.70
1629233709,3.61,3.70
1629233721,3.59,3.69
1629233732,3.60,3.70
1629233743,3.59,3.69
1629233754,3.60,3.70
1629233765,3.60,3.70
1629233776,3.60,3.70
1629233787,3.60,3.70
1629233798,3.61,3.71
1629233809,3.60,3.70
1629233820,3.60,3.70
1629233830,3.59,3.69
1629233841,3.61,3.70
1629233853,3.60,3.70
1629233864,3.60,3.70
1629233875,3.61,3.70
1629233886,3.60,3.69
1629233897,3.60,3.69
1629233908,3.60,3.70
1629233919,3.60,3.70
1629233930,3.60,3.70
1629233941,3.59,3.68
1629233952,3.59,3.69
1629233963,3.59,3.69
1629233974,3.60,3.69
1629233985,3.60,3.70
1629233996,3.60,3.69
1629234007,3.59,3.69
1629234018,3.59,3.69
1629234029,3.59,3.68
1629234040,3.59,3.69
1629234051,3.58,3.67
1629234062,3.59,3.68
1629234073,3.59,3.68
1629234084,3.59,3.69
1629234095,3.59,3.69
1629234106,3.59,3.69
1629234117,3.59,3.69
1629234128,3.59,3.69
1629234139,3.60,3.69
1629234150,3.59,3.68
1629234162,3.59,3.68
1629234173,3.59,3.69
1629234184,3.59,3.69
1629234195,3.59,3.69
1629234206,3.59,3.69
1629234217,3.59,3.68
1629234228,3.59,3.69
1629234239,3.59,3.68
1629234250,3.58,3.68
1629234261,3.59,3.68
1629234272,3.59,3.68
1629234283,3.58,3.68
1629234294,3.59,3.68
1629234305,3.57,3.67
1629234316,3.58,3.67
1629234327,3.57,3.67
1629234338,3.58,3.68
1629234349,3.58,3.68
1629234360,3.58,3.67
1629234371,3.57,3.67
1629234382,3.58,3.67
1629234393,3.58,3.68
1629234403,3.57,3.67
1629234414,3.57,3.67
1629234425,3.58,3.67
1629234436,3.57,3.67
1629234447,3.56,3.66
1629234457,3.58,3.67
1629234468,3.56,3.65
1629234479,3.57,3.67
1629234490,3.57,3.67
1629234501,3.57,3.67
1629234512,3.56,3.66
1629234523,3.57,3.66
1629234533,3.56,3.66
1629234544,3.57,3.66
1629234555,3.57,3.67
1629234566,3.57,3.67
1629234577,3.57,3.67
1629234588,3.55,3.65
1629234598,3.56,3.65
1629234609,3.56,3.66
1629234620,3.56,3.66
1629234631,3.57,3.66
1629234642,3.54,3.64
1629234653,3.56,3.66
1629234663,3.57,3.66
1629234674,3.56,3.66
1629234685,3.56,3.66
1629234696,3.56,3.66
1629234707,3.56,3.66
1629234717,3.55,3.65
1629234728,3.55,3.64
1629234739,3.56,3.66
1629234750,3.56,3.66
1629234761,3.56,3.65
1629234772,3.56,3.65
1629234782,3.55,3.65
1629234793,3.54,3.64
1629234804,3.55,3.65
1629234815,3.54,3.64
1629234826,3.55,3.65
1629234837,3.55,3.65
1629234848,3.55,3.65
1629234858,3.54,3.64
1629234869,3.55,3.64
1629234880,3.53,3.63
1629234891,3.54,3.64
1629234902,3.54,3.64
1629234912,3.55,3.65
1629234923,3.54,3.64
1629234934,3.53,3.63
1629234945,3.54,3.64
1629234956,3.54,3.64
1629234967,3.54,3.64
1629234978,3.54,3.64
1629234988,3.54,3.64
1629234999,3.54,3.64
1629235010,3.54,3.64
1629235021,3.53,3.62
1629235032,3.53,3.63
1629235042,3.53,3.63
1629235053,3.53,3.63
1629235064,3.53,3.63
1629235075,3.53,3.63
1629235086,3.53,3.63
1629235097,3.53,3.63
1629235107,3.53,3.63
1629235118,3.53,3.63
1629235129,3.52,3.62
1629235140,3.52,3.62
1629235151,3.52,3.62
1629235162,3.51,3.61
1629235172,3.52,3.62
1629235183,3.52,3.62
1629235194,3.51,3.61
1629235205,3.52,3.62
1629235216,3.52,3.62
1629235226,3.52,3.62
1629235237,3.52,3.62
1629235248,3.51,3.61
1629235259,3.51,3.61
1629235270,3.52,3.62
1629235281,3.52,3.62
1629235291,3.51,3.61
1629235302,3.49,3.59
1629235313,3.51,3.61
1629235324,3.51,3.61
1629235335,3.50,3.60
1629235346,3.51,3.61
1629235356,3.50,3.60
1629235367,3.51,3.61
1629235378,3.51,3.61
1629235389,3.50,3.60
1629235400,3.51,3.61
1629235410,3.50,3.60
1629235421,3.50,3.60
1629235432,3.50,3.60
1629235443,3.50,3.60
1629235454,3.50,3.60
1629235465,3.50,3.60
1629235475,3.50,3.60
1629235486,3.50,3.60
1629235497,3.49,3.59
1629235508,3.50,3.60
1629235519,3.50,3.60
1629235529,3.50,3.60
1629235540,3.50,3.60
1629235551,3.50,3.60
1629235562,3.49,3.60
1629235573,3.48,3.58
1629235584,3.50,3.60
1629235595,3.50,3.60
1629235605,3.49,3.59
1629235616,3.48,3.59
1629235627,3.49,3.59
1629235638,3.49,3.59
1629235649,3.48,3.59
1629235659,3.47,3.57
1629235670,3.48,3.58
1629235681,3.49,3.59
1629235692,3.48,3.59
